"content_id","user_id","reaction_type","datetime","content_type","category","type","sentiment","score","category_total_score"
"8526d7cdbf334bf4aa072c25c610cc74","33a8d02ae2554ffe9d902df8c2914077","heart","2021-04-30 02:55:00","audio","dogs","heart","positive",60,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","40e643fb369c4ecbbeb7810114f331fa","indifferent","2020-10-03 07:29:00","audio","dogs","indifferent","neutral",20,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","5870e611621848e1a9a0ba86fe5598f7","heart","2021-04-15 03:44:00","audio","dogs","heart","positive",60,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","58fc0c8bf6694ee39a926d4290d85277","interested","2020-11-28 18:43:00","audio","dogs","interested","positive",30,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","5a1ab9a3198340219557d3700a276746","disgust","2020-08-18 17:25:00","audio","dogs","disgust","negative",0,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","69527334c36247df87fc5e2b5e2605e5","dislike","2021-01-20 19:37:00","audio","dogs","dislike","negative",10,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","77908afaeff649a9b04204fff799a0ff","disgust","2020-08-28 01:44:00","audio","dogs","disgust","negative",0,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","7dd7dec057584a6ea7dd27a20e57c757","like","2021-03-15 11:50:00","audio","dogs","like","positive",50,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","85503a94e733486e989e12ff9b59f2d3","interested","2021-05-17 11:40:00","audio","dogs","interested","positive",30,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","87026ce7fd0b4b579126d4bae2c1ee0e","love","2020-07-06 01:28:00","audio","dogs","love","positive",65,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","9a5aca536263485abf77e60c4608fd26","intrigued","2021-01-12 23:58:00","audio","dogs","intrigued","positive",45,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","9ed68c7013fd4346808f2665943c46d6","adore","2020-10-26 16:37:00","audio","dogs","adore","positive",72,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","b1ceae0c016d421fa6f0488a7857f9f6","indifferent","2020-09-11 10:26:00","audio","dogs","indifferent","neutral",20,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","b6fd2140f8b9498aa07f0dc9986736c6","like","2020-12-22 20:50:00","audio","dogs","like","positive",50,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","caa8605b5cd349d0a6802a6e9f3bf0a5","adore","2021-02-25 17:52:00","audio","dogs","adore","positive",72,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","caa8605b5cd349d0a6802a6e9f3bf0a5","heart","2021-01-04 00:56:00","audio","dogs","heart","positive",60,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","ce7c338ccad4408f895b510ca73a388b","intrigued","2020-10-20 11:25:00","audio","dogs","intrigued","positive",45,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","ce9b41f4625e486883d16b53767a8af5","worried","2020-08-07 15:33:00","audio","dogs","worried","negative",12,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","d1a89d237d1749499e1a637317141f3d","cherish","2020-07-28 10:50:00","audio","dogs","cherish","positive",70,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","d3aa94aa3e8149e4915ad269e4f42f29","indifferent","2020-07-20 18:22:00","audio","dogs","indifferent","neutral",20,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","d5b6f279ab5f4391b92ac8acc8ceceb6","interested","2021-05-18 22:35:00","audio","dogs","interested","positive",30,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","f62c96d85b1e45c68a65b36a9387827d","heart","2021-01-31 23:17:00","audio","dogs","heart","positive",60,"48398"
"8526d7cdbf334bf4aa072c25c610cc74","ffdb3615516c422faa24a137e3027d3a","hate","2020-11-25 04:40:00","audio","dogs","hate","negative",5,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","07f4dcd02bf34f219da3b054b511ae00","hate","2021-05-06 17:19:00","video","dogs","hate","negative",5,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","1e571af51796424cb744a925897d44a3","disgust","2021-05-13 02:18:00","video","dogs","disgust","negative",0,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","1ebc46faedd34decbb45c124daf83512","indifferent","2020-08-11 15:56:00","video","dogs","indifferent","neutral",20,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","2c32ac39926d4473801f5733222ad74f","scared","2020-11-29 14:40:00","video","dogs","scared","negative",15,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","3a752edff72346a5bffb4a9ed6475546","scared","2020-12-17 12:17:00","video","dogs","scared","negative",15,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","3f2d07e5360448739737bb44340773d8","peeking","2020-11-27 05:09:00","video","dogs","peeking","neutral",35,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","5538013113c64a5c8826ead0ea8895cc","intrigued","2020-10-02 13:44:00","video","dogs","intrigued","positive",45,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","57617bf3b7d049cb8d887d8346656397","interested","2021-03-13 12:29:00","video","dogs","interested","positive",30,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","68724f58bc4d4ab0a4e160cdd5e95e7d","hate","2021-04-24 19:27:00","video","dogs","hate","negative",5,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","69f2735beee64fc1a934b31c20beb780","want","2020-11-23 06:29:00","video","dogs","want","positive",70,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","7b7b58252ae1411999a7e638f13267a0","hate","2020-09-18 14:28:00","video","dogs","hate","negative",5,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","87026ce7fd0b4b579126d4bae2c1ee0e","want","2020-09-17 09:14:00","video","dogs","want","positive",70,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","939dbcf5024b4e639e7e2f15c8b346ba","dislike","2020-11-17 08:03:00","video","dogs","dislike","negative",10,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","a81df7677da14844b63cfee4c9c7895d","like","2020-11-23 19:08:00","video","dogs","like","positive",50,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","a94a7d8765df4c21847a0e8af6cb5c02","dislike","2020-11-04 06:55:00","video","dogs","dislike","negative",10,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","b4a6b3acb6af45258d597afc00ff279d","scared","2021-03-06 19:55:00","video","dogs","scared","negative",15,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","c43c235195914122acddb521723d7292","dislike","2020-11-30 02:54:00","video","dogs","dislike","negative",10,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","caa8605b5cd349d0a6802a6e9f3bf0a5","like","2021-02-13 20:25:00","video","dogs","like","positive",50,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","db0066e183cc43f3990b983010aa5370","peeking","2021-02-05 16:11:00","video","dogs","peeking","neutral",35,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","de1d478e35524223b039d3086cc485ec","peeking","2020-11-17 23:57:00","video","dogs","peeking","neutral",35,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","e2377b94f06a49eda266377c4b07e980","peeking","2021-04-08 04:54:00","video","dogs","peeking","neutral",35,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","ed3494e3695b4068a72509c6cdf92d63","heart","2021-03-11 21:41:00","video","dogs","heart","positive",60,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","fb4654ffce234a77b52a50f8948b5664","indifferent","2021-04-25 15:49:00","video","dogs","indifferent","neutral",20,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","fe224147e8934178b46eb12f22bd7ed1","adore","2021-06-01 09:20:00","video","dogs","adore","positive",72,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","fe224147e8934178b46eb12f22bd7ed1","peeking","2020-09-29 00:44:00","video","dogs","peeking","neutral",35,"48398"
"8b51c05ca8a24a6cb031165fb7bac840","ffdb3615516c422faa24a137e3027d3a","love","2020-08-31 04:10:00","video","dogs","love","positive",65,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","1879b6981639438ea07eddd735f8d57c","like","2020-12-13 09:12:00","audio","dogs","like","positive",50,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","23483ddde43e4c5fa1b75392410aa8d1","want","2021-05-26 16:11:00","audio","dogs","want","positive",70,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","2af7f47641b64147aac70bbcb5043895","peeking","2021-01-03 02:45:00","audio","dogs","peeking","neutral",35,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","346174b146614cdd8c4766dbd013cd56","disgust","2020-12-15 09:44:00","audio","dogs","disgust","negative",0,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","40f153509ac34b6c83c351cc7945dd01","like","2021-01-14 14:01:00","audio","dogs","like","positive",50,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","5b62e10e3c194d28a57ce9bdc3d6758d","cherish","2020-11-04 03:22:00","audio","dogs","cherish","positive",70,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","61d88e0ec0e7435285ad555e464ff933","want","2021-01-31 01:16:00","audio","dogs","want","positive",70,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","70848bd76cd54686b22ba9afb05541a5","super love","2021-04-18 03:14:00","audio","dogs","super love","positive",75,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","80e03bc0fc8f475ba4dd870844b7a313","like","2021-03-03 06:24:00","audio","dogs","like","positive",50,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","83f8edc690b14f96a80bd6aa74103610","disgust","2021-03-08 02:47:00","audio","dogs","disgust","negative",0,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","89572273761e46f38b991689d98aac90","indifferent","2020-12-17 14:48:00","audio","dogs","indifferent","neutral",20,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","9e9cf8e7673147dabc0f3a487e835586","heart","2021-04-16 09:23:00","audio","dogs","heart","positive",60,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","9fbae7e665a947538db95f7855b6a540","indifferent","2020-07-05 16:33:00","audio","dogs","indifferent","neutral",20,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","a81378a558de4631b2b13eca765f68c6","dislike","2021-02-08 15:08:00","audio","dogs","dislike","negative",10,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","c64c50046ab54faa9fcd8039fe57799d","disgust","2020-11-25 03:55:00","audio","dogs","disgust","negative",0,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","cbc99939e6a642699819bffce6f38751","indifferent","2021-06-04 07:30:00","audio","dogs","indifferent","neutral",20,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","d2e48a3daeca4b368550f8cbb10d09b8","scared","2020-08-06 21:38:00","audio","dogs","scared","negative",15,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","d4dc38d45c80428f95dab746a275531c","heart","2020-09-11 22:05:00","audio","dogs","heart","positive",60,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","d51a34038bab4d88af4fa429c6d8c168","disgust","2021-03-27 00:17:00","audio","dogs","disgust","negative",0,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","d55f331496cc4a5db650f43f094cd3c3","intrigued","2020-10-17 06:30:00","audio","dogs","intrigued","positive",45,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","d56c9d877d564a5ea0e8bbc4ddc3242c","dislike","2020-12-24 12:33:00","audio","dogs","dislike","negative",10,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","e0e16358f8504085bc5aed8e6a4b2ec1","hate","2020-09-27 15:10:00","audio","dogs","hate","negative",5,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","e43acf25fcfb4dbfbc8cccbe16c329e7","love","2020-12-02 00:28:00","audio","dogs","love","positive",65,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","f86853a2acda4319a50c03f014248042","scared","2020-11-11 00:39:00","audio","dogs","scared","negative",15,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","fa16aabbfac34310b19cce7021eb825b","heart","2020-08-07 15:11:00","audio","dogs","heart","positive",60,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","fe0e2711bad04a0a90fab2d9e8c773a8","dislike","2020-11-14 09:57:00","audio","dogs","dislike","negative",10,"48398"
"954678ba9ecc4c0c93a3aba0e289cfbf","fe1c151b1a9543fa9a4cf3214adba852","dislike","2020-07-16 08:12:00","audio","dogs","dislike","negative",10,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","007a1366a46f40f19ba501245aeaf20f","super love","2020-10-20 17:07:00","video","dogs","super love","positive",75,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","07f4dcd02bf34f219da3b054b511ae00","worried","2021-06-14 16:07:00","video","dogs","worried","negative",12,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","0c9ea4dac6094b08ab441da0530ba364","like","2020-12-07 12:21:00","video","dogs","like","positive",50,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","104c4dcb70d54d87b5b58b67205891fe","want","2021-03-30 12:46:00","video","dogs","want","positive",70,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","168e6d970b9c45d0ba57cabc8c60d428","disgust","2020-07-21 08:17:00","video","dogs","disgust","negative",0,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","17bc2431754a46e881e232820d3fc612","indifferent","2021-02-19 06:31:00","video","dogs","indifferent","neutral",20,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","1a1be72270b047e0a7371700cffa1e6d","like","2020-12-29 17:28:00","video","dogs","like","positive",50,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","1f81cb5652584f9eab2c4dfb581b44cb","super love","2020-10-20 05:01:00","video","dogs","super love","positive",75,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","2a41e6284cc54765af2e8b3dec750c0b","hate","2021-04-06 12:39:00","video","dogs","hate","negative",5,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","31d378e79e954e8ab5647fd346027dfe","intrigued","2021-04-12 16:54:00","video","dogs","intrigued","positive",45,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","3d5f257e556b4e19b127977bc5c4daed","indifferent","2021-03-15 17:24:00","video","dogs","indifferent","neutral",20,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","596342af637945518379f4b805f9d576","indifferent","2020-11-06 07:09:00","video","dogs","indifferent","neutral",20,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","69fcad9e45a94189b7e196b26c57c542","interested","2020-12-01 14:02:00","video","dogs","interested","positive",30,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","6e98e5c2b7d74915bb20d01a42d29dee","peeking","2021-06-11 18:22:00","video","dogs","peeking","neutral",35,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","6fb7ead671f34f5794bd18111fbc5e1a","disgust","2020-12-02 23:32:00","video","dogs","disgust","negative",0,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","7000ac2e87a04e23b3425f150e03f9ef","super love","2021-02-24 19:45:00","video","dogs","super love","positive",75,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","76a034b7e1634735a15bb0ff645ca627","hate","2020-11-07 14:05:00","video","dogs","hate","negative",5,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","80e03bc0fc8f475ba4dd870844b7a313","scared","2020-09-21 10:43:00","video","dogs","scared","negative",15,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","84bd5adb286c429a926d4ea120270825","interested","2020-09-11 14:14:00","video","dogs","interested","positive",30,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","922d93a7d56a4e74b1bf1e7bab42dcc4","scared","2020-10-14 12:38:00","video","dogs","scared","negative",15,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","92423e9a4e8c49bcbe75c819912696ce","intrigued","2021-04-06 11:13:00","video","dogs","intrigued","positive",45,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","95f4bf3f7eb7429a9f480f7cbdf0beaa","intrigued","2020-07-11 04:36:00","video","dogs","intrigued","positive",45,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","98411adfcfc0400daac8e215571ef3f2","adore","2020-11-03 22:45:00","video","dogs","adore","positive",72,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","987b33de730748c1b34a6c6806d7af67","disgust","2020-09-23 22:23:00","video","dogs","disgust","negative",0,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","9b8a3e97eee64de5ab88e00d2c0db6b9","intrigued","2021-02-26 12:25:00","video","dogs","intrigued","positive",45,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","9d0a0b94b08140d7bf566f8f4750dbaf","disgust","2020-07-18 20:32:00","video","dogs","disgust","negative",0,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","9ed68c7013fd4346808f2665943c46d6","want","2020-10-20 17:01:00","video","dogs","want","positive",70,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","a58444bca23e40a1b09d0f90bd5cd6b3","interested","2020-08-19 02:44:00","video","dogs","interested","positive",30,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","ab9a4d703ae448d6b161c18bd687c3b4","dislike","2020-09-11 08:28:00","video","dogs","dislike","negative",10,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","b473e898b7b04a57959d484bf4cc4483","dislike","2021-01-08 21:28:00","video","dogs","dislike","negative",10,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","b83ae39f2b804925b5ff34ddefd7f07c","dislike","2020-12-28 18:01:00","video","dogs","dislike","negative",10,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","bfe23c39f8144282b0f7506cd8295b8a","scared","2021-03-16 02:39:00","video","dogs","scared","negative",15,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","d51a34038bab4d88af4fa429c6d8c168","love","2020-12-05 05:10:00","video","dogs","love","positive",65,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","da97952a2eba46c4a19e3df3c40a1524","super love","2020-07-29 14:22:00","video","dogs","super love","positive",75,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","ec2729db9794466e93baa19402e16bef","worried","2020-11-21 01:28:00","video","dogs","worried","negative",12,"48398"
"9c8be3426cff4d80bf94fd0fd8ccd845","f9ecf6a2840243b3bf228cd54394ea02","indifferent","2020-10-06 14:52:00","video","dogs","indifferent","neutral",20,"48398"
"a412c4fa42c94bd8a2d71ad1dcbe9615","05782669264e4c14990e14c8dbb13bef","disgust","2021-05-06 21:03:00","video","dogs","disgust","negative",0,"48398"
"a412c4fa42c94bd8a2d71ad1dcbe9615","34e8add9020647fda501037b994650a2","dislike","2020-06-23 01:56:00","video","dogs","dislike","negative",10,"48398"
"a412c4fa42c94bd8a2d71ad1dcbe9615","3954373b24114d3a98ba03bafc1a1a6d","heart","2020-06-18 12:18:00","video","dogs","heart","positive",60,"48398"
"a412c4fa42c94bd8a2d71ad1dcbe9615","3a80467c0f1f49cab9041938ea2177a9","disgust","2021-04-20 15:17:00","video","dogs","disgust","negative",0,"48398"
"a412c4fa42c94bd8a2d71ad1dcbe9615","4027aa314bda4e1d92f749de962e8da9","heart","2021-02-22 04:44:00","video","dogs","heart","positive",60,"48398"
"a412c4fa42c94bd8a2d71ad1dcbe9615","48bed4d70329472c96d9b23a103eb834","dislike","2020-11-19 13:38:00","video","dogs","dislike","negative",10,"48398"
"a412c4fa42c94bd8a2d71ad1dcbe9615","4fe1900d5e7841a388ed18e6889c6c77","super love","2020-10-17 21:53:00","video","dogs","super love","positive",75,"48398"
"a412c4fa42c94bd8a2d71ad1dcbe9615","5ad56e9758f64e669b8f5c16358a9a97","adore","2021-01-15 16:38:00","video","dogs","adore","positive",72,"48398"
"a412c4fa42c94bd8a2d71ad1dcbe9615","85503a94e733486e989e12ff9b59f2d3","indifferent","2020-10-26 19:37:00","video","dogs","indifferent","neutral",20,"48398"
"a412c4fa42c94bd8a2d71ad1dcbe9615","8abcf6677be3439f97bb3375a3de366c","interested","2021-05-20 16:22:00","video","dogs","interested","positive",30,"48398"
"a412c4fa42c94bd8a2d71ad1dcbe9615","98411adfcfc0400daac8e215571ef3f2","intrigued","2020-08-17 12:11:00","video","dogs","intrigued","positive",45,"48398"
"a412c4fa42c94bd8a2d71ad1dcbe9615","9b8a3e97eee64de5ab88e00d2c0db6b9","disgust","2021-02-09 03:19:00","video","dogs","disgust","negative",0,"48398"
"a412c4fa42c94bd8a2d71ad1dcbe9615","ac4e6ee0d1bd4e6b93557567b3e3ec5e","peeking","2020-11-18 19:58:00","video","dogs","peeking","neutral",35,"48398"
"a412c4fa42c94bd8a2d71ad1dcbe9615","b827588c31b247f3916aa1dbf7987f50","interested","2020-09-28 10:15:00","video","dogs","interested","positive",30,"48398"
"a412c4fa42c94bd8a2d71ad1dcbe9615","dab237a2dcc94322a9b6b2d16ee38c78","adore","2021-05-10 20:04:00","video","dogs","adore","positive",72,"48398"
"a412c4fa42c94bd8a2d71ad1dcbe9615","db0066e183cc43f3990b983010aa5370","interested","2021-05-14 07:04:00","video","dogs","interested","positive",30,"48398"
"a412c4fa42c94bd8a2d71ad1dcbe9615","dcc6000cba92472c8bc19e9ca30b475b","super love","2020-08-25 13:10:00","video","dogs","super love","positive",75,"48398"
"a412c4fa42c94bd8a2d71ad1dcbe9615","ed1c744d85614b41b83c7bf554fbca97","cherish","2020-11-30 23:54:00","video","dogs","cherish","positive",70,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","11f207c2011347e5aa9adf2c7b91ac75","cherish","2021-02-12 21:10:00","video","dogs","cherish","positive",70,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","122c3e030a964d629d1727f8e2b6ba58","love","2020-10-19 12:48:00","video","dogs","love","positive",65,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","15c2ba5beeb64d9ba0e27d5461a21c0a","indifferent","2021-03-27 06:44:00","video","dogs","indifferent","neutral",20,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","26c6734f42b648f8a08ee1c3a79019d0","scared","2020-08-18 06:24:00","video","dogs","scared","negative",15,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","38cceae314e049bb8087f6f210a2053a","want","2021-03-29 00:42:00","video","dogs","want","positive",70,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","3a752edff72346a5bffb4a9ed6475546","disgust","2020-09-03 08:57:00","video","dogs","disgust","negative",0,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","3e65775b36e4495d9c4528127fb3da5f","heart","2020-10-05 22:29:00","video","dogs","heart","positive",60,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","43dc107abd3f4cfe96f78d17ca485bc2","heart","2020-11-10 04:00:00","video","dogs","heart","positive",60,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","4dc7482de44b47ccbc277bf663497997","want","2021-05-03 12:21:00","video","dogs","want","positive",70,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","4edc3d1aa7d94db689c3f784d9954172","interested","2020-08-11 18:36:00","video","dogs","interested","positive",30,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","4ef2c812b1524a72a443f4ff787d7b0d","indifferent","2021-05-03 16:02:00","video","dogs","indifferent","neutral",20,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","58fc0c8bf6694ee39a926d4290d85277","interested","2020-08-20 00:54:00","video","dogs","interested","positive",30,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","5b3b843e7c664eac82b68d6f7a19277c","scared","2020-12-13 07:15:00","video","dogs","scared","negative",15,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","5ffd8b51164e47e2885e8b8c46eb63ed","hate","2020-09-19 09:51:00","video","dogs","hate","negative",5,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","6e98e5c2b7d74915bb20d01a42d29dee","dislike","2020-09-14 12:34:00","video","dogs","dislike","negative",10,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","73a9e86962a64508b14620dc9de19276","super love","2020-12-10 20:14:00","video","dogs","super love","positive",75,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","77a7b81e96f74e5a92c75b07f7333913","hate","2020-10-01 22:03:00","video","dogs","hate","negative",5,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","9664d62891634aae94e0311f3bdb2f11","hate","2021-02-19 12:01:00","video","dogs","hate","negative",5,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","a81378a558de4631b2b13eca765f68c6","want","2021-02-07 17:48:00","video","dogs","want","positive",70,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","a90c3ed27c6447c39da5b10d05f6f9f2","super love","2021-04-11 22:54:00","video","dogs","super love","positive",75,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","b143cd2b20b14e9c9bb7cfb359b33d01","cherish","2020-08-23 07:04:00","video","dogs","cherish","positive",70,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","b3e7332836384913b7ae3a6a64c1cd62","like","2020-06-30 11:09:00","video","dogs","like","positive",50,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","b7e4b0607b74408fb7d767a5e1dbfce3","interested","2021-01-02 18:24:00","video","dogs","interested","positive",30,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","caa8605b5cd349d0a6802a6e9f3bf0a5","disgust","2020-08-18 18:21:00","video","dogs","disgust","negative",0,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","caa8605b5cd349d0a6802a6e9f3bf0a5","scared","2021-06-17 01:23:00","video","dogs","scared","negative",15,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","e34171156e564f55a4ae70353582a8c4","adore","2021-03-30 00:51:00","video","dogs","adore","positive",72,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","e43acf25fcfb4dbfbc8cccbe16c329e7","adore","2020-08-01 23:40:00","video","dogs","adore","positive",72,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","ec2729db9794466e93baa19402e16bef","indifferent","2021-06-12 09:47:00","video","dogs","indifferent","neutral",20,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","f46eee2a60244046a6f45232366edb87","intrigued","2021-05-20 12:18:00","video","dogs","intrigued","positive",45,"48398"
"a58c963f1bec4eeeb66f60062a9dd96e","fe15963d0a7742479bc604e146b826b2","super love","2020-12-21 19:45:00","video","dogs","super love","positive",75,"48398"
"aad272f02b16478bb2c5c502b060fc30","084eb1130d874ae5891b2ec7f1e194a8","scared","2020-08-22 11:23:00","photo","dogs","scared","negative",15,"48398"
"aad272f02b16478bb2c5c502b060fc30","109782f941414d5a826f9a4ea672f65b","disgust","2021-04-01 20:00:00","photo","dogs","disgust","negative",0,"48398"
"aad272f02b16478bb2c5c502b060fc30","4c731e4803774d7db4c8b2174b774ed8","hate","2020-12-28 12:52:00","photo","dogs","hate","negative",5,"48398"
"aad272f02b16478bb2c5c502b060fc30","4ce3f87796ea4a3781071176126d9d97","want","2020-09-03 02:33:00","photo","dogs","want","positive",70,"48398"
"aad272f02b16478bb2c5c502b060fc30","76a034b7e1634735a15bb0ff645ca627","adore","2020-12-01 18:01:00","photo","dogs","adore","positive",72,"48398"
"aad272f02b16478bb2c5c502b060fc30","8f3d5674544d4f70b4c17b9d93371855","adore","2021-04-09 16:09:00","photo","dogs","adore","positive",72,"48398"
"aad272f02b16478bb2c5c502b060fc30","b596e7d8dd3f41258b994bf2283657cd","cherish","2021-03-14 13:57:00","photo","dogs","cherish","positive",70,"48398"
